id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
10222754,Surrounded by Nature!,35171290,Jody,Saanich,Saanich,48.54083,-123.41065,Private room,67,1,254,2019-05-20,6.44,2,315
10223833,Secret  Garden Cottage,1699063,Penelope,Victoria,Fairfield,48.408,-123.34822,Entire home/apt,130,1,241,2019-05-19,5.93,1,49
10231792,Top Floor New Condo With City Views,20958438,Anja,Victoria,Downtown,48.42911,-123.36786,Entire home/apt,137,6,13,2016-11-03,0.32,1,0
10233369,One level house with great yard,52591295,Julia,Esquimalt,Esquimalt,48.42703,-123.40815,Entire home/apt,67,1,0,,,1,0
10266999,Gorge Us Getaway,52789406,Barb & Terry,Saanich,Saanich,48.44988,-123.40962,Entire home/apt,185,2,12,2019-01-01,0.31,1,283
10294984,Waterside House on Horton Bay,50702595,Lee,Southern Gulf Islands,Southern Gulf Islands,48.83132,-123.25105,Entire home/apt,425,3,17,2018-09-02,0.44,1,307
10313809,"Mychosen Oceanfront Home, Victoria",34183269,Suzanne,Metchosin,Metchosin,48.38724,-123.4981,Entire home/apt,250,4,28,2018-09-02,0.76,1,151
10313948,The Nest : private studio loft with ocean views,53069056,Jen And Vohn,Central Saanich,Central Saanich,48.57486,-123.3731,Entire home/apt,75,4,47,2019-05-21,1.38,1,292
10369755,Pink Geranium Cottage,53377404,Yvonne,Southern Gulf Islands,Southern Gulf Islands,48.96629,-123.5536,Entire home/apt,155,2,64,2019-04-22,1.81,1,94
10371499,Your Island Home Near DTN-Breakfast-The Relax Room,45411555,Jennifer,Victoria,Victoria West,48.43623,-123.38777,Private room,51,1,171,2019-05-01,4.27,2,58
10386600,West Coast Getaway,53469723,Kelly,Juan de Fuca,Juan de Fuca,48.42541,-124.03952,Entire home/apt,89,1,157,2019-05-23,3.91,1,314
10386814,"Cordova Bay, two bedroom",39932103,Barb,Saanich,Saanich,48.52696,-123.36776,Entire home/apt,140,2,72,2019-05-19,2.13,1,12
10393310,A Shack In The Woods,48912730,Karen,Juan de Fuca,Juan de Fuca,48.55386,-124.41912,Entire home/apt,175,2,31,2018-08-03,0.80,1,298
10408774,Bamboo Grove,53599322,Eliot,Salt Spring Island,Salt Spring Island,48.91057,-123.58221,Entire home/apt,435,7,13,2019-05-13,0.38,1,304
10413983,Funky Heritage home close to DT,53630407,Rosie,Victoria,North Jubilee,48.42868,-123.3344,Private room,85,2,29,2017-10-07,0.73,3,0
10472911,1 Bdr & Den Downtown Victoria,23299370,Laura,Victoria,Downtown,48.42282,-123.36507,Entire home/apt,195,3,24,2019-04-21,0.63,5,213
10475424,Luminous studio with terrace,53986438,Steve,Salt Spring Island,Salt Spring Island,48.8026,-123.44609,Entire home/apt,89,2,43,2019-03-19,2.11,1,27
10477992,Spacious Character Garden Suite 10 Min to Downtown,54005668,Clodagh & Matt,Saanich,Saanich,48.45101,-123.40505,Entire home/apt,81,25,153,2019-03-31,4.00,1,11
10496442,Private Garden Suite,30346346,Greg,Oak Bay,Oak Bay,48.41778,-123.31364,Entire home/apt,48,2,30,2019-04-27,0.75,2,259
10553663,Cozy 2 bedroom house,32234438,Kelsey,Central Saanich,Central Saanich,48.56469,-123.39947,Entire home/apt,60,2,1,2016-05-28,0.03,1,0
10568567,Walk Everywhere! Premier Location!,54512181,B,Saanich,Saanich,48.44502,-123.32254,Private room,75,2,28,2019-05-19,0.76,1,76
10593060,Victoria Garden Suite,69346,D’Arcy And Erica,Saanich,Saanich,48.48272,-123.33958,Entire home/apt,85,3,44,2019-04-29,1.79,2,29
10594788,Currents at Otter Bay Oceanview,24666636,Brad,Southern Gulf Islands,Southern Gulf Islands,48.79997,-123.31232,Entire home/apt,169,2,6,2019-05-20,0.16,5,28
10611582,Greatest Location in Victoria!,31372900,Eliot,Victoria,Downtown,48.42603,-123.36861,Entire home/apt,81,1,337,2019-04-13,8.43,2,0
10631478,Nice room with private bath in great location,54878878,Debbie,Saanich,Saanich,48.46853,-123.35537,Private room,47,2,61,2019-05-25,2.66,2,41
10632205,Feel at Home at a Tranquil Seaside Suite near Downtown,25660498,Dan  & Anne-Mette,Victoria,Fairfield,48.4082,-123.35477,Entire home/apt,130,28,47,2018-08-31,1.25,1,237
10650128,"Haida Way - stunning mountain, ocean, city views",54995777,Shannon,Colwood,Colwood,48.41669,-123.5065,Entire home/apt,97,1,95,2019-05-10,2.66,1,27
10660530,Cadboro Bay/University new suite,34593997,Laurie,Saanich,Saanich,48.46344,-123.30123,Entire home/apt,151,3,32,2019-05-21,0.80,1,304
10684980,2 Bdrm Suite with Ocean Views,55198522,Sue,North Saanich,North Saanich,48.61546,-123.4029,Entire home/apt,89,3,182,2019-05-14,4.79,1,247
10686473,Bright and Simple.,48432267,Odette,Saanich,Saanich,48.43964,-123.32351,Entire home/apt,75,2,54,2017-11-12,1.33,1,0
10687739,"Wildwood, a Charming Family Home",55217364,Pete,Victoria,North Jubilee,48.43611,-123.33313,Entire home/apt,110,5,35,2018-09-23,0.93,1,50
10729887,Angel Cottage,53185745,Sandra,Salt Spring Island,Salt Spring Island,48.92526,-123.56332,Entire home/apt,129,2,107,2019-05-13,2.73,1,270
10731939,Cozy hideaway suite on the lake!,55473915,Tannis,Langford,Langford,48.45492,-123.53515,Entire home/apt,95,3,24,2018-04-15,0.63,1,160
10749450,Fernwood Retreat - perfect location!!,6495460,Jelena,Victoria,Fernwood,48.42931,-123.34306,Entire home/apt,90,2,293,2019-05-13,7.29,1,295
10756434,Bright Garden Suite in Historic Character Home.,7410644,Barb,Victoria,Rockland,48.4209,-123.34594,Entire home/apt,99,3,114,2019-05-11,2.93,1,156
10805397,"Felix Jack Guesthouse
7 minute walk to village",55836336,Cheryl & Scott,Southern Gulf Islands,Southern Gulf Islands,48.84505,-123.29593,Entire home/apt,130,2,36,2019-05-20,1.02,1,164
10832515,Sweet Suite-West Coast-Sooke BC,49268132,Don And Charlotte,Sooke,Sooke,48.38382,-123.72489,Entire home/apt,109,1,149,2019-05-18,3.81,1,339
10834204,Ocean Point House: private beach front,56104239,Veronica,Juan de Fuca,Juan de Fuca,48.37514,-123.85387,Entire home/apt,499,3,2,2018-07-22,0.09,3,324
10840282,The Miraloma Studio Penthouse Suite,56140327,Miles,Sidney,Sidney,48.66685,-123.40275,Entire home/apt,129,2,91,2019-05-20,2.47,1,310
10859252,Victoria Ocean View B&B House,39935599,Ted,Colwood,Colwood,48.41655,-123.47956,Private room,89,2,7,2018-08-18,0.19,1,89
10860604,"Quiet, roomy, minutes from downtown",52238575,Riz,Victoria,Fairfield,48.42191,-123.35333,Entire home/apt,60,3,2,2016-02-24,0.05,1,0
10879307,Quaint 1937 Gorge Area Rancher,2955193,Gord,Saanich,Saanich,48.45255,-123.40996,Entire home/apt,138,7,0,,,1,0
10879748,Cozy 2nd level one bedroom suite,19634362,Amber,Langford,Langford,48.46027,-123.48806,Entire home/apt,65,1,27,2019-05-13,0.74,1,308
10888708,Charming 2 Bedroom suite in Oak Bay,3878466,Graham & Becky,Oak Bay,Oak Bay,48.43868,-123.30944,Entire home/apt,120,2,53,2019-05-19,1.45,1,43
10909340,"Bright, 775 sq ft walkout suite at Bear Mtn Resort",56543029,John,Highlands,Highlands,48.47514,-123.52396,Entire home/apt,99,2,26,2019-05-10,0.79,1,335
10924625,Rooftop Oceanfront Suite w hot tub,56104239,Veronica,Juan de Fuca,Juan de Fuca,48.37502,-123.85431,Private room,228,1,1,2018-09-26,0.12,3,338
10967055,Del Mar Studio,24873694,Olesya,Central Saanich,Central Saanich,48.6102,-123.47477,Entire home/apt,81,2,67,2019-05-06,1.68,1,329
10972433,Victoria Downtown One Bedroom Apt,19187486,Lawrence,Victoria,Harris Green,48.42487,-123.35914,Entire home/apt,87,2,1,2016-03-13,0.03,1,0
11008034,Christmas Hill Top floor 3bdr suite,32232919,Barry And Patti,Saanich,Saanich,48.47024,-123.37927,Entire home/apt,219,2,50,2019-04-28,1.33,5,26
11042151,Beautiful suite across from park!,37449399,Randi,Victoria,Fernwood,48.42773,-123.3526,Entire home/apt,108,30,193,2019-05-09,5.20,3,299
11060554,Luxurious Oceanfront Manor House,23154094,Mamie,Southern Gulf Islands,Southern Gulf Islands,48.75771,-123.20647,Entire home/apt,450,7,0,,,3,170
11079492,FANTASTIC!!  Jubilee 2 Bdrm!!,15199970,Jason,Victoria,North Jubilee,48.43672,-123.33309,Entire home/apt,140,1,294,2019-05-24,7.52,5,300
11084827,"Victoria, BC Canada, 2 Bedroom #1",10981379,Jan,Victoria,James Bay,48.42136,-123.38037,Entire home/apt,214,1,34,2018-09-18,0.86,6,70
11084967,"Victoria, BC Canada, 2 Bedroom #2",10981379,Jan,Victoria,James Bay,48.42193,-123.38205,Entire home/apt,214,1,4,2018-06-22,0.19,6,70
11085155,"Victoria, BC Canada, 3 Bedroom #2",10981379,Jan,Victoria,James Bay,48.42115,-123.37988,Entire home/apt,348,1,1,2018-12-09,0.18,6,32
11088743,Fabulous 3-Level Townhouse with Rooftop Patio,56604786,Josh,Victoria,Fernwood,48.42681,-123.34901,Entire home/apt,134,1,0,,,1,0
11100192,Victoria Garden Suite in James Bay,16875916,Elicia,Victoria,James Bay,48.4156,-123.37971,Entire home/apt,105,1,0,,,1,0
11160560,Bird's Hill Cottage- modern retreat,1340271,Austen & Sam,Salt Spring Island,Salt Spring Island,48.92609,-123.57364,Entire home/apt,200,2,57,2019-05-06,1.51,1,285
11177913,Master bedroom shell cottage,609880,Rebecca,Central Saanich,Central Saanich,48.58031,-123.46572,Private room,99,2,1,2016-09-18,0.03,4,68
11192626,"Comfy Cabana Suite, 4 mins to UVic, Quick to Dwntn",58275516,Neil,Saanich,Saanich,48.47345,-123.33185,Entire home/apt,89,5,61,2019-05-06,1.58,1,301
11243817,Garden Suite-Great area not far from Ocean,27217133,Kristina,Saanich,Saanich,48.48499,-123.31612,Entire home/apt,99,4,42,2019-05-21,1.08,2,327
11254297,Sunny Space in Sidney-by-the-Sea,58723677,Louise,Sidney,Sidney,48.66513,-123.40629,Private room,69,1,26,2017-10-02,0.67,1,0
11294052,Float home at Fisherman's Wharf,5992126,Kim,Victoria,James Bay,48.42195,-123.38559,Entire home/apt,116,1,0,,,1,0
11298115,Artistic 2BR Close to DT and Uvic,33704216,April,Saanich,Saanich,48.45591,-123.35984,Entire home/apt,99,1,57,2018-08-07,1.45,7,66
11298740,Unique loft close to DT and Uvic,33704216,April,Saanich,Saanich,48.45719,-123.35884,Entire home/apt,73,1,36,2019-05-21,0.91,7,89
11302460,Victoria,58385754,Kivaan,Victoria,James Bay,48.42113,-123.38018,Entire home/apt,242,1,34,2019-02-18,0.88,1,344
11341815,Rural tranquility in Ganges w/ delicious breakfast,59369460,Lina & Rod,Salt Spring Island,Salt Spring Island,48.85611,-123.51091,Entire home/apt,149,2,140,2019-05-19,3.91,1,171
11361297,Rocky Point Vacation Rental,59517472,Piotr And Ewa,Juan de Fuca,Juan de Fuca,48.36175,-123.80889,Entire home/apt,294,3,23,2019-04-16,0.69,1,257
11362235,Eclectic Condo near Parliment,697647,Marika,Victoria,James Bay,48.42156,-123.37562,Entire home/apt,99,7,7,2016-08-12,0.18,1,0
11393275,"Close to hiking trails, lake, pub",49369159,Joy,Langford,Langford,48.45301,-123.54165,Entire home/apt,48,1,0,,,1,0
11416195,Welcome to quiet!,59933786,Virve,North Saanich,North Saanich,48.69341,-123.43832,Entire home/apt,198,3,1,2019-05-06,1,4,99
11418727,Cozy summer retreat in James Bay,59962020,Phil,Victoria,James Bay,48.41249,-123.37236,Private room,110,2,73,2018-09-02,2.08,1,37
11455614,Salt Spring Island Garden Home,60236152,Sharon,Salt Spring Island,Salt Spring Island,48.86833,-123.51951,Entire home/apt,298,3,2,2018-08-05,0.06,1,173
11458215,Beautiful waterfront island home: SaturnaSeaside,59655747,Maureen,Southern Gulf Islands,Southern Gulf Islands,48.80846,-123.19396,Entire home/apt,500,3,0,,,1,119
11532196,southwest room,45371071,Amalia,Saanich,Saanich,48.47765,-123.36207,Private room,50,1,20,2019-04-06,0.52,2,176
11555719,Bright and Cozy Studio,55545985,Carolyn,Oak Bay,Oak Bay,48.44556,-123.31703,Entire home/apt,75,1,116,2019-05-02,3.02,1,126
11568164,*Four Oaks Derby,32614142,Elite Vacation Homes,Saanich,Saanich,48.45422,-123.34361,Entire home/apt,491,3,22,2019-01-04,0.61,46,115
11572245,North End Retreat Galiano Island,2935518,Tracey,Southern Gulf Islands,Southern Gulf Islands,48.99864,-123.56553,Entire home/apt,85,3,59,2019-03-28,1.55,1,97
11572902,Beautiful Victoria Suite - Walk to downtown sights,61157106,Jim,Victoria,Fernwood,48.42484,-123.3474,Entire home/apt,125,30,32,2018-07-12,0.87,1,18
11586708,Garden Room with Private Patio,450974,Peter,Salt Spring Island,Salt Spring Island,48.8579,-123.50928,Private room,160,2,7,2019-05-11,0.33,3,289
11591689,Pembroke House Victoria,61311822,Phil And Linda Beth,Victoria,North Jubilee,48.4305,-123.33168,Entire home/apt,105,4,36,2019-05-20,1.18,1,44
11608577,Executive Family home in Bear Mnt,61443773,Michael,Langford,Langford,48.46514,-123.51087,Entire home/apt,280,2,26,2019-05-06,0.73,2,324
11635410,OCEANFRONT  COTTAGE w/hot tub,29333342,June,Juan de Fuca,Juan de Fuca,48.38101,-123.90308,Entire home/apt,180,2,40,2019-05-24,1.05,2,141
11637889,Wilkinson Road Ranch,59402549,Victoria Apartment,Saanich,Saanich,48.49089,-123.40092,Entire home/apt,151,2,4,2019-05-06,0.18,3,98
11640237,Sunny suite west of downtown,61699476,Molly,Esquimalt,Esquimalt,48.44078,-123.39688,Entire home/apt,60,2,189,2019-01-27,4.83,1,0
11649703,"Charming, Private Galiano Cottage",12899195,Chris And Dar,Southern Gulf Islands,Southern Gulf Islands,48.89325,-123.33817,Entire home/apt,116,2,168,2019-05-24,4.39,1,4
11658120,Ocean Oasis One Bedroom & Provisional Tray,10970299,Tanya,Juan de Fuca,Juan de Fuca,48.3762,-123.84028,Entire home/apt,151,2,6,2018-09-25,0.16,4,152
11679350,Brand new 2 bed cozy downtown condo,51864141,Mary Ann,Victoria,Downtown,48.4247,-123.36696,Entire home/apt,196,7,7,2019-03-26,0.19,1,101
11688143,"Fernwood, Family Friendly!",62096849,Steve,Victoria,Fernwood,48.43593,-123.35083,Entire home/apt,120,2,53,2017-10-09,1.51,1,144
11699466,Unique Loft Style 2 bedroom condo,9423751,Kara,Saanich,Saanich,48.45006,-123.36572,Entire home/apt,151,2,7,2017-05-23,0.18,1,0
11737167,"Newish 2 level home in Langford, bc",8156227,Richele,Langford,Langford,48.45395,-123.48745,Entire home/apt,67,1,0,,,1,0
11770824,West Coast Ocean View Home,3261302,Janet,Juan de Fuca,Juan de Fuca,48.52683,-123.54433,Entire home/apt,300,2,65,2019-04-15,1.79,2,47
11772677,Amblewood Manor Seaview Estate,62668942,Roger,Salt Spring Island,Salt Spring Island,48.77695,-123.40924,Entire home/apt,250,3,42,2019-05-20,1.11,1,0
11824649,Bright Modern Downtown Condo,2043392,Maia,Victoria,Downtown,48.42862,-123.362,Entire home/apt,175,2,110,2019-05-01,2.94,1,225
11827676,Oceanfront low bank home viewing Mt. Baker.,21856114,Carol,Southern Gulf Islands,Southern Gulf Islands,48.74513,-123.17776,Entire home/apt,276,2,81,2019-05-20,2.57,1,258
11827703,Beautiful Modern Home by the Sea,40914553,Sylvia,Saanich,Saanich,48.519,-123.36792,Entire home/apt,199,14,1,2018-07-30,0.10,1,268
11828623,Ocean views and steps to Cordova Bay Beach,63016913,Tracey,Saanich,Saanich,48.52112,-123.36631,Entire home/apt,125,3,45,2019-05-20,1.30,1,35
11842994,Funky Family friendly Home near DT,53630407,Rosie,Victoria,North Jubilee,48.42842,-123.33587,Entire home/apt,65,2,0,,,3,0
11848792,Private Room 1 with Shared Bathroom (Fish),63142825,Fish,Langford,Langford,48.46582,-123.49885,Private room,39,1,85,2019-05-05,2.22,3,87
11859192,Oceanfront top floor of house,32232919,Barry And Patti,Saanich,Saanich,48.45579,-123.26668,Entire home/apt,224,2,1,2018-12-27,0.20,5,203
11883525,"Perfect Couples Getaway, Golf & Spa",4117828,Char,Langford,Langford,48.47594,-123.53318,Entire home/apt,103,2,32,2017-04-30,0.83,1,0
11909920,Great Location Near the Gorge,63534288,Terry,Esquimalt,Esquimalt,48.44556,-123.41188,Entire home/apt,180,3,58,2018-08-19,1.52,1,8
11928520,Fernwood Family House,18681797,Judy,Victoria,Fernwood,48.43243,-123.34213,Entire home/apt,210,5,2,2019-03-17,0.39,1,4
11944412,~SLEEPS 8~3 Bedrooms 2.5 Bath~ 20mins to Victoria,10337578,Sean,Langford,Langford,48.42895,-123.53064,Entire home/apt,550,4,102,2018-09-03,2.66,2,174
11972050,Urban Downtown 1BR apt with Parking + Fireplace,28569288,Rachel,Victoria,Harris Green,48.42532,-123.35703,Entire home/apt,120,3,31,2019-04-08,0.89,1,171
11985579,Modern one bed - Great location downtown! New,9176808,Victoria Executive Rentals,Victoria,Fernwood,48.42367,-123.35364,Entire home/apt,138,3,9,2019-03-25,0.24,7,296
11991702,northwest room,45371071,Amalia,Saanich,Saanich,48.47787,-123.36327,Private room,44,1,18,2019-03-11,0.48,2,187
12009978,Westerly Cottage A Truly Unique Experience! Bella!,64237310,Annette N Guy,Sooke,Sooke,48.37397,-123.72799,Private room,50,1,34,2019-05-18,2.34,2,169
12010091,Luxury Downtown Executive 2-Bedroom,37821101,Michelle,Victoria,Downtown,48.42932,-123.36326,Entire home/apt,91,30,4,2018-12-21,0.14,1,190
12021988,Heritage Loft in trendy Vicwest,722863,Graham,Victoria,Victoria West,48.43846,-123.39059,Entire home/apt,140,2,49,2019-04-27,1.47,1,222
12034891,Studio-Style Apartment Suite with Balcony,64416230,Sophia And Andrew,Victoria,Downtown,48.42604,-123.36242,Entire home/apt,99,1,174,2019-05-20,4.78,2,272
12037949,Samya Guest House Spa Yoga Ayurveda,64438336,Shaughn & Radhika,Salt Spring Island,Salt Spring Island,48.85924,-123.51509,Entire home/apt,99,1,46,2019-01-22,1.22,1,237
12038812,Gorgeous Gorge Waterway View,64444600,Susan,Saanich,Saanich,48.45029,-123.40994,Entire home/apt,116,3,72,2019-05-12,1.94,2,214
12041061,SUGAR BEAR COVE Private Ocean Front,64460985,Darla,Juan de Fuca,Juan de Fuca,48.38134,-123.90781,Entire home/apt,345,2,56,2019-04-30,1.53,1,81
12067676,Spacious Family Friendly Suite,63604141,Jim And Erin,Langford,Langford,48.47009,-123.48687,Entire home/apt,125,2,101,2019-05-06,2.69,1,116
12086192,Cozy Stay 7 minutes to downtown,63943462,Ernest,Victoria,Burnside,48.441,-123.37375,Entire home/apt,81,1,4,2016-06-20,0.11,1,0
12092909,"Beachfront Tranquility - quiet, lowbank waterfront",13293,Jeanne,Salt Spring Island,Salt Spring Island,48.83446,-123.47437,Entire home/apt,159,2,73,2019-05-05,1.94,2,240
12093310,2 bed suite - short term summer rental,18466563,Nicole,Saanich,Saanich,48.46927,-123.3449,Private room,138,3,31,2019-05-19,0.88,1,128
12111148,Palm Falls,40529437,Victoria,Victoria,Downtown,48.42264,-123.36582,Entire home/apt,331,3,18,2018-05-28,0.50,24,230
12114776,Beautiful three bedroom house,62860081,Camille,Colwood,Colwood,48.42328,-123.49613,Entire home/apt,125,2,0,,,1,0
12136262,The Schoolhouse Kitchen,5490256,Tobin,Victoria,James Bay,48.41289,-123.37389,Entire home/apt,103,1,66,2019-05-19,1.88,1,0
12147967,Your island home away from home,24380333,Frankie,Central Saanich,Central Saanich,48.58607,-123.42037,Entire home/apt,195,2,27,2019-05-05,0.75,3,301
12154279,"bright, private, near beach",65263853,Ruma,Sooke,Sooke,48.37552,-123.72017,Entire home/apt,120,2,25,2019-05-20,0.67,2,356
12156952,Galiano's Captains Quarters 1894 Heritage LogHouse,35501683,Henny,Southern Gulf Islands,Southern Gulf Islands,48.93967,-123.49281,Entire home/apt,151,2,112,2019-05-20,3.02,1,230
12168050,Experience the Reiki Room! Island Peace near DTN,45411555,Jennifer,Victoria,Victoria West,48.43393,-123.38899,Private room,40,1,213,2019-05-17,5.63,2,151
12168218,"Ideal DT location, with sunny patio",5944655,Sunny,Victoria,Downtown,48.42195,-123.36492,Entire home/apt,190,1,0,,,1,0
12170016,Fairfield family-friendly gem (BL# (Phone number hidden by Airbnb),55459081,Sophie,Victoria,Fairfield,48.40838,-123.35311,Entire home/apt,169,3,44,2018-09-01,1.26,1,45
12171456,Sea and town,65385961,Mazur,Victoria,James Bay,48.41221,-123.3757,Entire home/apt,50,14,0,,,1,0
12175162,Design style & ECOcentric with bikes,4534617,Valerie & Stephan,Esquimalt,Esquimalt,48.43998,-123.39486,Entire home/apt,70,3,63,2019-05-21,1.71,1,80
12187198,#15 FLORENCE LAKE BEAUTY 3 BEDROOMS,3827344,Don,Langford,Langford,48.45931,-123.51103,Entire home/apt,250,4,8,2018-09-01,0.24,36,299
12205428,FANTASTIC!! JUBILEE 4 BDRM,15199970,Jason,Victoria,North Jubilee,48.43616,-123.33229,Entire home/apt,300,1,192,2019-05-17,5.05,5,219
12209573,"Breathtaking views, James Bay condo",52567293,Amei,Victoria,James Bay,48.41717,-123.36881,Entire home/apt,75,30,0,,,1,330
12213157,Mossy Meadows Getaway,697741,Kira,Salt Spring Island,Salt Spring Island,48.87185,-123.55568,Entire home/apt,87,3,5,2017-07-19,0.14,1,0
12219298,Hillside Hideaway B&B,3377290,Rod,Salt Spring Island,Salt Spring Island,48.84179,-123.50622,Entire home/apt,116,2,61,2019-05-20,2.34,1,194
12225518,Carriage House in Cook St. Village,16350045,Vittorio,Victoria,Fairfield,48.4113,-123.35562,Entire home/apt,116,30,18,2016-09-02,0.48,1,85
12230481,1 Bedroom Downtown Victoria,23299370,Laura,Victoria,Downtown,48.42813,-123.36805,Entire home/apt,180,3,29,2019-05-03,0.82,5,341
12244820,Parkside Place,55847353,Virginia,North Saanich,North Saanich,48.62307,-123.41796,Entire home/apt,79,1,127,2019-05-19,3.63,1,160
12250890,Lovely Garden Suite in James Bay,11405644,Chloé,Victoria,James Bay,48.41678,-123.36815,Entire home/apt,78,2,150,2019-05-21,3.97,4,285
